match_id,player_id,team,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,damage_to_champions,gold_earned,objective_participation,first_blood,lane_advantage
M00029,P041,A,Jungle,Kha’Zix,0,8,8,10,199,44,0,26766,13754,2.0,0,0.95
M00029,P075,B,Support,Morgana,1,10,3,11,61,51,3,25415,12030,2.0,0,1.9
M00029,P079,B,Mid,Syndra,1,9,4,6,320,48,2,30407,16094,1.0,1,-0.18
M00029,P046,B,Mid,Vex,1,8,3,11,320,42,1,27445,15774,5.0,0,0.76
M00029,P030,B,Top,Gnar,1,10,7,12,308,62,3,28085,17135,2.0,1,2.37
M00029,P007,B,Top,Fiora,1,8,2,9,287,42,2,27263,16437,2.0,0,0.93
M00030,P011,A,Mid,Ahri,1,10,1,6,286,42,2,30693,15693,3.0,0,1.41
M00030,P080,A,Mid,Orianna,1,5,2,8,273,31,3,27029,15659,0.0,0,0.8
M00030,P079,A,Mid,Vex,1,8,6,5,299,30,3,30371,16648,2.0,0,1.96
M00030,P067,A,Bottom,Ashe,1,9,3,7,249,40,0,30751,16682,2.0,0,2.1
M00030,P001,A,Support,Rakan,1,12,9,13,74,60,5,23876,12400,3.0,0,-1.6
M00030,P074,B,Top,Aatrox,0,4,5,4,252,40,1,24433,14802,0.0,0,-1.5
M00030,P045,B,Jungle,Kha’Zix,0,10,6,9,159,36,1,23874,11975,0.0,0,0.1
M00030,P003,B,Support,Thresh,0,3,9,7,57,46,1,27322,12167,1.0,0,-0.89
M00030,P020,B,Jungle,Kha’Zix,0,2,4,7,183,44,2,20549,12492,2.0,0,-0.06
M00030,P041,B,Jungle,Jarvan IV,0,11,5,4,185,37,1,23459,15381,4.0,0,1.24
M00031,P048,A,Support,Thresh,0,7,10,8,32,43,0,28995,10397,0.0,0,1.12
M00031,P074,A,Top,Aatrox,0,4,5,4,243,41,2,23508,14748,1.0,0,1.46
M00031,P019,A,Jungle,Kha’Zix,0,4,5,6,194,44,1,21294,12666,3.0,1,-0.35
M00031,P076,A,Mid,Vex,0,6,9,4,206,28,0,27060,14197,3.0,1,-0.65
M00031,P065,A,Jungle,Nocturne,0,8,6,5,167,36,3,20394,14891,4.0,0,1.32
M00031,P045,B,Jungle,Lee Sin,1,7,5,6,182,40,0,24998,14299,0.0,1,0.55
M00031,P062,B,Jungle,Nocturne,1,9,6,9,206,38,2,28567,14614,1.0,1,0.95
M00031,P068,B,Support,Rakan,1,5,4,11,22,46,5,22222,11749,9.0,0,0.75
M00031,P042,B,Mid,Syndra,1,11,3,8,293,43,1,23316,17902,2.0,0,-0.21
M00031,P050,B,Support,Lulu,1,13,4,12,61,51,6,26051,13144,5.0,0,-0.21
M00032,P074,A,Top,Aatrox,0,7,5,5,166,24,3,22350,15246,1.0,0,0.45
M00032,P044,A,Mid,Akali,0,2,7,2,205,27,4,21173,13807,2.0,0,-1.02
M00032,P013,A,Mid,Ahri,0,13,6,5,185,33,0,33929,14590,1.0,0,-0.51
M00032,P010,A,Bottom,Jinx,0,5,7,5,205,25,2,26925,13789,3.0,1,1.58
M00032,P035,A,Mid,Ahri,0,6,7,5,178,26,3,25566,13635,4.0,0,1.59
M00032,P054,B,Bottom,Ashe,1,10,8,8,212,45,3,21316,15347,2.0,0,1.11
M00032,P069,B,Bottom,Ashe,1,13,11,8,233,24,1,32321,16245,3.0,0,-0.67
M00032,P079,B,Mid,Orianna,1,9,4,7,191,31,3,33243,14991,2.0,0,0.92
M00032,P026,B,Bottom,Xayah,1,3,7,9,182,33,0,25593,13515,2.0,0,-1.06
M00032,P075,B,Support,Alistar,1,12,9,16,11,35,4,22561,11924,4.0,0,0.42
M00033,P057,A,Bottom,Ashe,1,11,6,12,219,18,7,29636,14010,3.0,0,0.27
M00033,P039,A,Bottom,Ashe,1,7,3,6,187,18,2,25614,13724,2.0,0,0.41
M00033,P017,A,Bottom,Xayah,1,12,4,5,175,23,4,29253,14955,1.0,1,1.23
M00033,P037,A,Jungle,Viego,1,11,6,11,104,34,2,24436,12784,2.0,0,1.87
M00033,P043,A,Mid,Syndra,1,8,2,9,142,24,3,22862,14189,2.0,0,-0.49
M00033,P008,B,Jungle,Jarvan IV,0,8,2,2,116,22,3,25276,13429,1.0,0,-1.26
M00033,P040,B,Support,Rakan,0,7,8,6,38,19,1,28626,10285,0.0,0,-0.79
M00033,P054,B,Bottom,Jinx,0,3,4,6,187,18,3,27466,11582,0.0,0,0.14
M00033,P025,B,Bottom,Kai’Sa,0,8,4,5,184,26,3,26703,13619,1.0,1,-0.52
M00033,P001,B,Support,Rakan,0,12,5,8,42,43,4,28473,11630,2.0,0,1.56
M00034,P073,A,Mid,Twisted Fate,1,14,4,4,266,39,0,38991,17990,0.0,0,0.86
M00034,P008,A,Jungle,Sejuani,1,14,7,5,177,39,3,32472,16209,2.0,0,0.9
M00034,P067,A,Bottom,Jinx,1,13,3,2,260,28,1,27128,17712,1.0,0,0.9
M00034,P025,A,Bottom,Jinx,1,10,5,7,299,32,1,23584,15586,2.0,0,0.38
M00034,P048,A,Support,Rakan,1,11,7,5,41,36,3,27669,12758,5.0,0,0.14
M00034,P045,B,Jungle,Nocturne,0,3,6,3,155,26,4,21073,10502,4.0,0,1.11
M00034,P007,B,Top,Aatrox,0,10,6,6,224,36,1,31399,14219,1.0,1,-0.07
M00034,P004,B,Bottom,Ezreal,0,7,4,4,250,35,2,24948,15975,3.0,0,0.62
M00034,P006,B,Jungle,Elise,0,4,5,2,146,40,4,17148,13071,2.0,1,1.04
M00034,P054,B,Bottom,Ezreal,0,5,9,7,276,31,5,22022,13684,0.0,1,-0.38
M00035,P060,A,Jungle,Lee Sin,1,4,6,7,118,22,5,19426,13462,2.0,0,1.32
M00035,P021,A,Top,Malphite,1,5,6,6,159,12,4,21132,13360,1.0,0,-1.86
M00035,P067,A,Bottom,Ezreal,1,6,6,7,157,30,1,24464,12556,5.0,1,-0.63
M00035,P064,A,Jungle,Kha’Zix,1,5,4,7,70,28,3,22152,12303,0.0,0,-1.26
M00035,P079,A,Mid,Ahri,1,8,3,8,146,36,5,27458,12254,0.0,0,1.52
M00035,P073,B,Mid,Syndra,0,8,7,5,151,34,2,22022,14478,2.0,0,0.58
M00035,P010,B,Bottom,Lucian,0,8,5,6,185,34,1,21886,14863,1.0,1,-1.85
M00035,P018,B,Top,Ornn,0,4,5,4,129,22,2,23209,13523,0.0,0,-0.17
M00035,P012,B,Jungle,Jarvan IV,0,8,7,7,122,24,5,19452,13601,2.0,0,-1.3
M00035,P017,B,Bottom,Ashe,0,10,5,12,190,12,3,26458,14710,1.0,0,0.41
M00036,P060,A,Jungle,Graves,0,4,4,1,122,28,2,18686,12531,1.0,0,-0.83
M00036,P016,A,Top,Ornn,0,3,3,1,176,35,3,18797,11427,3.0,1,-0.01
M00036,P067,A,Bottom,Lucian,0,5,9,6,225,29,1,20728,13358,1.0,0,1.1
M00036,P003,A,Support,Braum,0,2,11,10,43,43,2,17483,10505,5.0,0,-1.35
M00036,P062,A,Jungle,Lee Sin,0,13,7,3,148,33,2,31707,15424,4.0,0,0.96
M00036,P042,B,Mid,Orianna,1,10,8,11,191,27,1,28428,14893,2.0,0,1.28
M00036,P053,B,Support,Thresh,1,8,3,13,35,37,2,29979,13070,3.0,0,-0.65
M00036,P064,B,Jungle,Nocturne,1,10,7,12,143,30,2,23102,14700,0.0,0,0.95
M00036,P074,B,Top,Gnar,1,12,5,7,211,38,1,27071,15027,0.0,0,-0.35
M00036,P077,B,Bottom,Lucian,1,6,9,6,216,27,1,21301,15306,1.0,0,2.51
M00037,P018,A,Top,Aatrox,1,13,3,4,198,26,5,31522,14990,3.0,0,-0.35
M00037,P046,A,Mid,Syndra,1,4,7,6,184,29,4,24151,13536,1.0,0,1.41
M00037,P027,A,Jungle,Elise,1,10,1,10,141,16,3,20922,15463,3.0,0,-0.43
M00037,P020,A,Jungle,Nocturne,1,8,3,10,163,39,3,26108,14086,1.0,0,0.09
M00037,P014,A,Mid,Vex,1,4,4,7,210,27,2,25326,12712,2.0,0,1.37
M00037,P066,B,Mid,Akali,0,7,4,5,184,22,2,32149,14213,2.0,0,-1.15
M00037,P078,B,Support,Thresh,0,11,8,11,63,34,3,32956,12532,1.0,1,-0.4
M00037,P077,B,Bottom,Xayah,0,4,6,5,230,28,2,18351,15940,0.0,0,1.68
M00037,P032,B,Support,Leona,0,2,5,8,35,39,3,24276,11351,1.0,0,-1.14
M00037,P057,B,Bottom,Kai’Sa,0,6,8,1,224,24,3,25865,14088,0.0,0,0.29
M00038,P064,A,Jungle,Graves,1,3,7,7,201,38,3,22198,14772,3.0,0,1.88
M00038,P065,A,Jungle,Nocturne,1,9,6,6,163,31,2,26274,14675,1.0,0,0.43
M00038,P020,A,Jungle,Lee Sin,1,9,2,5,216,43,4,26065,13571,3.0,0,3.11
M00038,P055,A,Bottom,Jinx,1,9,6,1,320,52,1,29701,15899,0.0,0,2.13
M00038,P071,A,Jungle,Nocturne,1,11,6,7,221,41,4,31566,16158,4.0,1,0.15
M00038,P004,B,Bottom,Kai’Sa,0,8,6,8,311,44,0,26707,16555,3.0,1,-0.88
M00038,P003,B,Support,Morgana,0,8,10,5,63,39,4,31993,12149,1.0,0,0.69
M00038,P016,B,Top,Ornn,0,5,5,3,246,33,1,22795,13783,0.0,0,0.05
M00038,P075,B,Support,Braum,0,7,9,5,47,30,6,25058,9972,4.0,0,0.49
M00038,P076,B,Mid,Twisted Fate,0,5,4,9,306,52,1,25231,15190,0.0,0,-1.16
M00039,P049,A,Mid,Twisted Fate,0,6,5,3,150,32,4,25062,14794,2.0,0,0.94
M00039,P067,A,Bottom,Ashe,0,11,8,4,227,32,1,21842,17939,2.0,0,-1.27
M00039,P046,A,Mid,Vex,0,9,7,9,183,32,3,28832,15075,1.0,0,0.74
M00039,P003,A,Support,Nautilus,0,5,7,4,26,37,6,17973,10352,1.0,0,0.13
M00039,P068,A,Support,Braum,0,8,1,9,31,35,3,30787,11987,3.0,0,1.7
M00039,P022,B,Support,Braum,1,9,4,11,66,42,2,27316,11607,4.0,0,-0.4
M00039,P061,B,Mid,Orianna,1,5,5,11,228,20,2,27978,12723,4.0,0,-0.43
M00039,P045,B,Jungle,Sejuani,1,9,4,9,114,34,5,25143,14672,0.0,1,1.86
M00039,P050,B,Support,Rakan,1,11,7,13,41,33,9,24077,12054,5.0,0,-0.66
M00039,P007,B,Top,Fiora,1,11,1,13,203,38,2,24861,13945,1.0,0,1.41
M00040,P030,A,Top,Darius,0,10,6,6,148,20,1,20740,13614,1.0,0,-0.5
M00040,P015,A,Bottom,Lucian,0,13,4,7,88,17,4,26007,13775,3.0,1,-0.14
M00040,P007,A,Top,Gnar,0,5,2,1,87,11,1,25486,10313,3.0,0,0.8
M00040,P066,A,Mid,Orianna,0,4,4,6,111,20,0,19058,12797,0.0,0,-1.01
M00040,P071,A,Jungle,Sejuani,0,8,3,7,88,21,4,30516,13604,2.0,0,-1.53
M00040,P059,B,Mid,Orianna,1,9,6,8,130,18,4,31656,14688,5.0,0,0.75
M00040,P077,B,Bottom,Lucian,1,10,4,14,155,16,3,21269,11740,1.0,0,-0.26
M00040,P009,B,Support,Nautilus,1,11,5,11,23,31,5,26442,13431,2.0,0,-1.33
M00040,P061,B,Mid,Twisted Fate,1,8,4,5,117,20,2,28262,12785,2.0,0,1.59
M00040,P021,B,Top,Gnar,1,11,5,5,104,27,2,21657,13110,2.0,0,-1.16
M00041,P072,A,Jungle,Graves,1,9,3,9,176,31,1,28506,13394,0.0,1,0.29
M00041,P057,A,Bottom,Jinx,1,14,1,9,255,33,2,30160,17368,1.0,1,0.11
M00041,P070,A,Mid,Viktor,1,5,1,6,245,14,2,21053,15433,4.0,0,0.15
M00041,P033,A,Bottom,Lucian,1,10,3,6,296,30,3,25917,17330,3.0,0,1.4
M00041,P077,A,Bottom,Jinx,1,11,5,6,267,33,2,25504,16150,0.0,0,0.63
M00041,P063,B,Jungle,Graves,0,9,9,7,167,37,5,23598,15069,4.0,0,0.26
M00041,P029,B,Bottom,Tristana,0,4,1,3,233,37,4,20895,14454,3.0,0,-0.99
M00041,P002,B,Support,Lulu,0,7,7,4,31,38,3,24906,11087,0.0,0,0.08
M00041,P080,B,Mid,Akali,0,14,6,4,200,20,1,25196,15386,1.0,0,-0.48
M00041,P078,B,Support,Nautilus,0,5,8,9,34,33,4,24939,10661,1.0,0,-0.86
M00042,P079,A,Mid,Twisted Fate,0,11,1,2,137,19,0,32797,14923,1.0,0,-2.19
M00042,P060,A,Jungle,Sejuani,0,5,5,9,116,29,3,26730,11260,2.0,0,0.54
M00042,P012,A,Jungle,Sejuani,0,7,8,5,130,22,1,22139,12912,2.0,0,0.09
M00042,P074,A,Top,Aatrox,0,6,3,3,146,28,3,20421,14562,2.0,0,-1.98
M00042,P075,A,Support,Morgana,0,5,8,7,49,39,2,26983,11462,3.0,0,-1.08
M00042,P076,B,Mid,Twisted Fate,1,11,5,11,189,33,3,30666,13439,0.0,0,-0.72
M00042,P062,B,Jungle,Elise,1,7,3,5,138,27,4,23960,12385,5.0,1,0.36
M00042,P032,B,Support,Rakan,1,9,2,10,20,33,6,23115,12016,5.0,0,-1.82
M00042,P044,B,Mid,Orianna,1,7,6,7,188,24,1,26291,14017,2.0,0,-0.02
M00042,P041,B,Jungle,Viego,1,13,3,10,85,30,1,20175,13719,4.0,0,0.94
M00043,P015,A,Bottom,Xayah,1,9,4,8,236,34,1,25575,13947,3.0,0,-0.37
M00043,P041,A,Jungle,Kha’Zix,1,9,4,4,131,27,1,22518,12937,3.0,0,0.12
M00043,P003,A,Support,Morgana,1,6,3,6,43,43,4,20073,9060,1.0,0,1.23
M00043,P062,A,Jungle,Sejuani,1,9,3,8,151,23,3,30213,14117,3.0,1,-0.13
M00043,P071,A,Jungle,Sejuani,1,16,5,10,171,43,3,33379,16334,3.0,0,-0.46
M00043,P059,B,Mid,Akali,0,7,7,7,186,44,2,26965,13847,3.0,0,-1.2
M00043,P074,B,Top,Renekton,0,8,4,5,211,19,1,22139,15236,2.0,0,-0.87
M00043,P027,B,Jungle,Viego,0,7,1,3,118,30,2,23757,12257,5.0,1,-0.57
M00043,P058,B,Support,Braum,0,5,5,4,13,36,3,27317,10300,1.0,1,-0.06
M00043,P010,B,Bottom,Ashe,0,4,7,3,203,34,1,26453,13341,3.0,0,-1.12
M00044,P077,A,Bottom,Ezreal,1,7,2,12,229,35,1,26264,12123,3.0,1,0.79
M00044,P073,A,Mid,Syndra,1,8,10,12,196,39,1,21334,12875,1.0,0,-1.06
M00044,P004,A,Bottom,Jinx,1,14,6,6,221,34,3,30169,17305,2.0,0,-0.04
M00044,P016,A,Top,Ornn,1,7,8,12,203,27,2,22793,13865,7.0,0,0.9
M00044,P057,A,Bottom,Caitlyn,1,4,7,3,256,29,1,23436,14477,5.0,0,0.98
M00044,P010,B,Bottom,Caitlyn,0,1,4,8,204,15,1,22897,13463,2.0,0,0.12
M00044,P059,B,Mid,Ahri,0,6,10,6,201,18,2,23881,16024,1.0,0,0.87
M00044,P040,B,Support,Alistar,0,4,8,9,48,35,6,17666,10371,1.0,0,-1.05
M00044,P008,B,Jungle,Jarvan IV,0,7,5,5,129,27,1,24289,12328,4.0,0,-0.1
M00044,P074,B,Top,Camille,0,6,6,2,186,28,1,24280,15587,1.0,0,-0.52
M00045,P041,A,Jungle,Kha’Zix,1,10,6,9,89,27,2,24727,14317,5.0,0,0.53
M00045,P074,A,Top,Malphite,1,7,8,8,183,26,5,27439,12842,1.0,0,-0.59
M00045,P036,A,Jungle,Elise,1,11,7,5,142,24,1,19847,13831,3.0,0,-1.57
M00045,P060,A,Jungle,Sejuani,1,7,5,13,168,36,3,16279,13410,1.0,0,0.77
M00045,P079,A,Mid,Viktor,1,13,5,14,176,28,1,29773,14619,3.0,0,-0.37
M00045,P056,B,Bottom,Caitlyn,0,9,7,3,181,40,0,26880,14591,1.0,1,1.02
M00045,P022,B,Support,Rakan,0,3,7,7,56,36,6,23167,10674,1.0,0,-0.46
M00045,P005,B,Top,Renekton,0,3,2,1,166,34,2,18395,11328,5.0,0,-1.78
M00045,P027,B,Jungle,Graves,0,5,4,2,135,28,3,19245,13249,6.0,0,0.65
M00045,P042,B,Mid,Ahri,0,4,1,5,153,21,5,24696,11769,1.0,0,1.28
M00046,P033,A,Bottom,Lucian,0,13,3,9,235,41,2,29971,16419,3.0,0,-0.6
M00046,P052,A,Support,Lulu,0,6,5,3,59,37,3,25711,11565,0.0,0,0.97
M00046,P017,A,Bottom,Ashe,0,7,8,4,251,40,1,26310,15128,1.0,0,-0.65
M00046,P025,A,Bottom,Tristana,0,5,5,3,289,43,5,31232,15035,2.0,0,1.03
M00046,P038,A,Bottom,Lucian,0,7,4,5,276,28,5,25638,16441,2.0,0,-0.34
M00046,P056,B,Bottom,Xayah,1,5,5,13,284,31,3,29393,15663,1.0,0,1.71
M00046,P011,B,Mid,Yasuo,1,14,5,9,267,43,2,33442,17383,2.0,1,0.87
M00046,P080,B,Mid,Twisted Fate,1,6,7,7,267,28,3,28610,15293,2.0,0,0.97
M00046,P076,B,Mid,Syndra,1,9,6,6,277,27,1,27090,17596,0.0,0,0.23
M00046,P020,B,Jungle,Kha’Zix,1,12,7,6,184,24,3,28180,15183,3.0,0,0.29
M00047,P047,A,Mid,Ahri,0,5,4,6,130,27,1,18737,11987,0.0,0,-0.46
M00047,P049,A,Mid,Akali,0,9,4,3,136,14,2,27136,11831,1.0,0,-0.3
M00047,P010,A,Bottom,Tristana,0,3,6,10,131,23,1,17866,14285,2.0,0,-0.42
M00047,P073,A,Mid,Syndra,0,10,1,9,110,34,2,28591,12143,2.0,0,-1.25
M00047,P020,A,Jungle,Kha’Zix,0,5,1,2,143,25,2,14369,13614,0.0,0,0.75
M00047,P001,B,Support,Thresh,1,8,1,12,9,18,3,21689,11883,2.0,0,-1.11
M00047,P038,B,Bottom,Ashe,1,11,9,5,184,25,3,27355,15147,3.0,0,0.59
M00047,P056,B,Bottom,Tristana,1,5,1,12,163,21,3,26852,11951,5.0,0,-0.28
M00047,P067,B,Bottom,Tristana,1,17,5,12,156,26,1,29607,14668,2.0,0,0.65
M00047,P053,B,Support,Morgana,1,6,7,8,8,26,6,17475,12001,3.0,0,0.56
M00048,P031,A,Top,Renekton,1,9,2,2,173,36,1,26210,13180,0.0,0,1.42
M00048,P003,A,Support,Nautilus,1,6,3,8,49,24,2,20879,11799,3.0,0,-0.23
M00048,P023,A,Top,Fiora,1,6,6,3,140,31,1,23887,14353,3.0,0,0.59
M00048,P038,A,Bottom,Jinx,1,11,7,9,214,35,4,30278,14966,3.0,0,0.42
M00048,P063,A,Jungle,Elise,1,11,10,10,152,23,0,30626,15702,0.0,1,1.6
M00048,P044,B,Mid,Syndra,0,5,9,8,178,27,2,19982,14802,2.0,0,-0.68
M00048,P071,B,Jungle,Viego,0,13,3,9,157,28,2,27119,13744,1.0,0,0.65
M00048,P021,B,Top,Renekton,0,8,6,3,184,28,3,19483,15471,0.0,0,-0.82
M00048,P015,B,Bottom,Caitlyn,0,5,2,5,196,21,1,24335,11479,2.0,0,-1.23
M00048,P049,B,Mid,Vex,0,6,9,6,196,26,1,26695,14346,0.0,0,0.62
M00049,P060,A,Jungle,Sejuani,0,7,6,5,165,35,2,23883,13355,1.0,0,-2.27
M00049,P011,A,Mid,Twisted Fate,0,8,8,4,232,43,2,25149,13990,1.0,0,-2.62
M00049,P062,A,Jungle,Elise,0,3,8,2,172,33,2,16912,13582,2.0,0,0.73
M00049,P076,A,Mid,Yasuo,0,9,5,9,239,26,1,28118,16654,3.0,0,1.05
M00049,P006,A,Jungle,Lee Sin,0,4,5,7,149,45,0,20319,13024,3.0,0,-0.99
M00049,P017,B,Bottom,Ashe,1,10,4,8,299,29,3,27461,17601,4.0,0,0.82
M00049,P069,B,Bottom,Kai’Sa,1,9,7,4,246,37,1,26375,15672,2.0,1,1.2
M00049,P061,B,Mid,Syndra,1,8,2,5,241,41,1,26257,13611,1.0,1,-0.28
M00049,P079,B,Mid,Syndra,1,12,10,9,237,41,2,34803,15547,1.0,0,0.89
M00049,P020,B,Jungle,Viego,1,16,2,8,175,29,3,29069,17773,2.0,0,1.92
M00050,P054,A,Bottom,Jinx,0,7,9,7,192,29,1,27359,13261,0.0,0,-2.78
M00050,P027,A,Jungle,Lee Sin,0,5,6,2,111,18,1,27129,11694,3.0,0,-1.15
M00050,P052,A,Support,Leona,0,4,7,6,29,37,3,20826,10927,2.0,0,-1.93
M00050,P015,A,Bottom,Ezreal,0,6,4,6,201,21,1,23426,14104,1.0,0,1.16
M00050,P036,A,Jungle,Graves,0,10,4,3,119,25,4,25869,13214,1.0,0,-1.16
M00050,P010,B,Bottom,Xayah,1,11,5,7,229,28,0,25848,16689,5.0,0,0.07
M00050,P031,B,Top,Darius,1,6,6,5,179,21,2,21255,12217,1.0,0,-1.63
M00050,P070,B,Mid,Akali,1,13,3,5,188,26,2,25327,15497,0.0,0,-0.12
M00050,P055,B,Bottom,Tristana,1,7,11,5,220,43,0,26581,13998,1.0,0,-0.8
M00050,P040,B,Support,Nautilus,1,4,7,17,58,36,3,24042,10183,2.0,0,1.38
M00051,P065,A,Jungle,Viego,1,14,3,8,67,23,0,29196,13312,2.0,0,0.46
M00051,P057,A,Bottom,Ezreal,1,9,1,5,176,23,0,19089,13975,0.0,0,1.43
M00051,P079,A,Mid,Ahri,1,11,6,5,143,15,3,27191,14722,1.0,0,-0.37
M00051,P061,A,Mid,Twisted Fate,1,10,6,8,112,13,1,23451,13637,2.0,0,0.57
M00051,P017,A,Bottom,Xayah,1,10,5,6,128,24,4,23820,16720,2.0,1,0.98
M00051,P003,B,Support,Thresh,0,5,1,6,24,27,3,20997,9314,2.0,0,-0.38
M00051,P075,B,Support,Rakan,0,5,4,7,41,27,6,20521,11185,0.0,0,-0.55
M00051,P040,B,Support,Rakan,0,7,9,7,34,26,3,26701,12190,3.0,0,-0.27
M00051,P048,B,Support,Rakan,0,12,3,4,48,32,6,23456,13043,0.0,0,0.06
M00051,P020,B,Jungle,Elise,0,3,4,6,90,21,3,23306,12027,1.0,0,0.35
M00052,P070,A,Mid,Orianna,1,11,3,10,250,24,3,29872,16444,0.0,0,-0.3
M00052,P011,A,Mid,Syndra,1,3,11,10,267,35,1,22575,17077,4.0,1,1.03
M00052,P024,A,Mid,Orianna,1,13,2,7,279,36,2,29354,17654,5.0,0,0.96
M00052,P049,A,Mid,Ahri,1,6,5,10,226,38,6,23524,16464,0.0,0,1.65
M00052,P069,A,Bottom,Jinx,1,6,9,15,276,33,5,24598,16213,3.0,0,0.22
M00052,P080,B,Mid,Vex,0,4,6,2,206,13,4,26592,14741,0.0,0,0.79
M00052,P033,B,Bottom,Ezreal,0,9,7,4,207,32,1,28391,14469,0.0,0,-1.28
M00052,P008,B,Jungle,Lee Sin,0,6,1,1,152,26,5,28538,13485,4.0,0,0.93
M00052,P039,B,Bottom,Ashe,0,5,4,4,228,29,2,26244,14804,2.0,0,0.4
M00052,P018,B,Top,Malphite,0,4,2,3,229,37,1,17492,14102,0.0,0,0.36
M00053,P054,A,Bottom,Kai’Sa,1,9,14,5,275,37,1,24352,16049,5.0,0,-0.02
M00053,P080,A,Mid,Viktor,1,10,3,13,289,28,4,32974,15831,1.0,0,-1.1
M00053,P007,A,Top,Renekton,1,8,6,10,247,45,0,25200,14615,2.0,0,-0.05
M00053,P068,A,Support,Alistar,1,9,5,14,73,50,4,20837,13765,2.0,0,0.14
M00053,P060,A,Jungle,Sejuani,1,9,4,10,159,30,5,26172,14642,4.0,0,0.26
M00053,P069,B,Bottom,Lucian,0,8,10,4,275,37,0,25406,15214,1.0,0,-0.11
M00053,P001,B,Support,Braum,0,8,8,11,51,42,1,27004,11758,3.0,0,-0.99
M00053,P044,B,Mid,Vex,0,6,7,5,258,32,5,25239,13739,1.0,0,-1.67
M00053,P040,B,Support,Alistar,0,4,7,9,54,42,2,22929,10117,2.0,0,0.06
M00053,P075,B,Support,Nautilus,0,6,5,7,62,46,6,30606,11451,1.0,1,-0.5
M00054,P048,A,Support,Rakan,0,9,1,5,60,41,3,23227,13185,2.0,0,0.13
M00054,P060,A,Jungle,Jarvan IV,0,8,3,6,156,40,1,22671,16731,3.0,0,-0.55
M00054,P054,A,Bottom,Caitlyn,0,3,6,3,198,30,4,27388,12385,0.0,0,2.26
M00054,P059,A,Mid,Yasuo,0,5,7,7,207,35,0,22095,14937,3.0,0,-0.07
M00054,P018,A,Top,Darius,0,3,2,2,172,40,1,20115,12768,3.0,0,0.22
M00054,P004,B,Bottom,Jinx,1,16,6,8,235,32,3,29751,16350,1.0,0,0.9
M00054,P070,B,Mid,Orianna,1,12,5,8,227,34,2,24540,16696,0.0,0,-0.02
M00054,P016,B,Top,Camille,1,11,3,7,176,31,3,32172,16404,3.0,0,0.11
M00054,P074,B,Top,Fiora,1,8,5,9,240,27,1,24824,16623,1.0,0,-1.13
M00054,P009,B,Support,Leona,1,5,5,10,33,40,3,24540,12135,6.0,0,0.71
M00055,P027,A,Jungle,Sejuani,0,13,14,8,68,22,2,35160,11652,1.0,0,1.69
M00055,P037,A,Jungle,Kha’Zix,0,10,2,4,73,22,4,22805,12069,2.0,0,0.53
M00055,P014,A,Mid,Akali,0,8,5,9,110,37,2,26455,11223,0.0,0,0.25
M00055,P067,A,Bottom,Kai’Sa,0,13,6,7,127,12,4,21211,14289,1.0,0,-0.41
M00055,P016,A,Top,Ornn,0,8,8,7,123,18,0,27958,12545,0.0,0,-1.66
M00055,P040,B,Support,Rakan,1,9,4,7,19,24,9,21175,11639,0.0,0,0.11
M00055,P031,B,Top,Aatrox,1,7,9,5,91,21,2,19731,11149,4.0,0,1.91
M00055,P043,B,Mid,Ahri,1,12,5,10,115,30,2,27827,14814,2.0,1,0.92
M00055,P024,B,Mid,Akali,1,13,6,10,138,22,2,29925,14702,3.0,1,0.68
M00055,P072,B,Jungle,Jarvan IV,1,14,2,6,71,25,2,28693,14979,3.0,0,0.69
M00056,P039,A,Bottom,Caitlyn,0,4,4,2,260,27,3,24781,14355,1.0,1,0.29
M00056,P031,A,Top,Renekton,0,7,6,2,236,48,2,23379,14532,2.0,0,-1.11
M00056,P060,A,Jungle,Jarvan IV,0,5,8,7,155,35,3,20154,12891,0.0,0,0.08
M00056,P038,A,Bottom,Caitlyn,0,8,5,5,270,50,1,28831,17729,3.0,0,0.77
M00056,P069,A,Bottom,Ashe,0,7,2,6,267,29,3,24004,13880,2.0,0,0.03
M00056,P030,B,Top,Malphite,1,9,8,1,215,25,4,29752,15198,2.0,1,0.24
M00056,P051,B,Support,Alistar,1,16,4,10,84,33,6,31710,14840,1.0,0,0.16
M00056,P027,B,Jungle,Kha’Zix,1,18,7,10,183,41,3,34598,18471,1.0,0,0.15
M00056,P050,B,Support,Lulu,1,15,7,9,39,40,1,33091,11689,5.0,0,-0.21
M00056,P056,B,Bottom,Xayah,1,6,8,11,292,34,2,29351,15345,1.0,1,0.0
M00057,P028,A,Top,Fiora,1,5,8,9,129,20,1,21816,11916,1.0,0,1.4
M00057,P029,A,Bottom,Ashe,1,9,5,4,176,23,3,22469,15282,1.0,0,-1.27
M00057,P052,A,Support,Leona,1,11,7,12,8,30,3,19429,12355,2.0,0,0.98
M00057,P070,A,Mid,Syndra,1,8,3,6,146,19,2,29308,13695,3.0,0,1.12
M00057,P032,A,Support,Rakan,1,2,2,22,54,29,8,26272,10141,6.0,0,0.8
M00057,P049,B,Mid,Twisted Fate,0,12,6,6,93,31,3,31783,13268,1.0,0,0.62
M00057,P020,B,Jungle,Graves,0,12,3,6,108,32,1,16919,14768,2.0,0,0.97
M00057,P054,B,Bottom,Ashe,0,5,6,7,125,29,2,25780,10813,0.0,1,2.32
